bureau	bureau	NN	O
gave	give	VBD	O
the	the	DT	O
green	green	JJ	O
light	light	NN	O
to	to	IN	O
Prime	prime	NNP	O
Minister	minister	NNP	O
Costas	costas	NNP	B-PER
Simitis	simitis	NNP	L-PER
to	to	TO	O
call	call	VB	O
snap	snap	JJ	O
elections	election	NNS	O
,	,	,	O
its	its	PRP$	O
general	general	JJ	O
secretary	secretary	NN	O
Costas	costas	NNP	B-PER
Skandalidis	skandalidis	NNP	L-PER
told	tell	VBD	O
reporters	reporter	NNS	O
.	.	.	O

Prime	prime	NNP	O
Minister	minister	NNP	O
Costas	costas	NNP	B-PER
Simitis	simitis	NNP	L-PER
is	be	VBZ	O
going	go	VBG	O
to	to	TO	O
make	make	VB	O
an	an	DT	O
official	official	JJ	O
announcement	announcement	NN	O
after	after	IN	O
a	a	DT	O
cabinet	cabinet	NN	O
meeting	meeting	NN	O
later	later	RB	O
on	on	IN	O
Thursday	thursday	NNP	O
,	,	,	O
said	say	VBD	O
Skandalidis	skandalidis	NNP	U-PER
.	.	.	O

--	--	:	O
Dimitris	dimitris	NNP	B-PER
Kontogiannis	kontogiannis	NNP	L-PER
,	,	,	O
Athens	athens	NNP	B-ORG
Newsroom	newsroom	NNP	L-ORG
+301	0	CD	O
3311812-4	0	CD	O

-DOCSTART-	-docstart-	XX	O

BayerVB	bayervb	NNP	U-ORG
sets	set	VBZ	O
C$	c$	$	U-MISC
100	0	CD	O
million	#crd#	CD	O
six-year	six-year	JJ	O
bond	bond	NN	O
.	.	.	O

LONDON	london	NNP	U-LOC
1996-08-22	0	CD	O

The	the	DT	O
following	follow	VBG	O
bond	bond	NN	O
was	be	VBD	O
announced	announce	VBN	O
by	by	IN	O
lead	lead	JJ	O
manager	manager	NN	O
Toronto	toronto	NNP	B-PER
Dominion	dominion	NNP	L-PER
.	.	.	O

BORROWER	borrower	NNP	O
BAYERISCHE	bayerische	NNP	B-ORG
VEREINSBANK	vereinsbank	NNP	L-ORG

AMT	amt	NNP	O
C$	c$	$	U-MISC
100	0	CD	O
MLN	mln	NNP	O
COUPON	coupon	NNP	O
6.625	0	CD	O
MATURITY	maturity	NNP	O
24.SEP.02	#hlink#	ADD	O

TYPE	type	NN	O
STRAIGHT	straight	NN	O
ISS	iss	NN	O
PRICE	price	NN	O
100.92	0	CD	O
PAY	pay	NN	O
DATE	date	NN	O
24.SEP.96	#hlink#	ADD	O

FULL	full	NNP	O
FEES	fee	NNP	O
1.875	0	CD	O
REOFFER	reoffer	NN	O
99.32	0	CD	O
SPREAD	spread	NN	O
+20	0	CD	O
BP	bp	NNP	O

MOODY	moody	NNP	O
AA1	aa0	NN	O
LISTING	list	VBG	O
LUX	lux	NNP	O
PAY	pay	NNP	O
FREQ	freq	NNP	O
=	=	.	O

S&P	s&p	NNP	U-ORG
=	=	,	O
DENOMS	denoms	NNP	O
(	(	-LRB-	O
K	k	NNP	O
)	)	-RRB-	O
1-10-100	0	CD	O
SALE	sale	NNP	O
LIMITS	limits	NNP	O
US	us	NNP	U-LOC
/	/	,	O
UK	uk	NNP	U-LOC
/	/	SYM	O
CA	ca	NNP	U-LOC

NEG	neg	NNP	O
PLG	plg	NNP	O
NO	no	NNP	O
CRS	crs	NNP	O
DEFLT	deflt	NNP	O
NO	no	NNP	O
FORCE	force	NNP	O
MAJ	maj	NNP	O
=	=	.	O

GOV	gov	NNP	O
LAW	law	NN	O
GERMAN	german	NN	U-MISC
HOME	home	RB	O
CTRY	ctry	NNP	O
=	=	,	O
TAX	tax	NN	O
PROVS	provs	NNS	O
STANDARD	standard	VBP	O

MGT	mgt	NNP	O
/	/	SYM	O
UND	und	NNP	O
0.275	0	CD	O
SELL	sell	NNP	O
CONC	conc	NNP	O
1.60	0	CD	O
PRAECIP	praecip	NNP	O
=	=	.	O

UNDERLYING	underlie	VBG	O
GOVT	govt	NNP	O
BOND	bond	NNP	O
7.0	0	CD	O
PCT	pct	NNP	O
SEPT	sept	NNP	O
2001	0	CD	O

NOTES	note	VBZ	O
BAYERISCHE	bayerische	NNP	B-ORG
VEREINSBANK	vereinsbank	NNP	L-ORG
IS	be	VBZ	O
JOINT	joint	NNP	O
LEAD	lead	NNP	O
MANAGER	manager	NN	O

--	--	:	O
London	london	NNP	B-ORG
Newsroom	newsroom	NNP	L-ORG
+44	0	CD	O
171	0	CD	O
542	0	CD	O
7658	0	CD	O

-DOCSTART-	-docstart-	XX	O

Venantius	venantius	NNP	U-ORG
sets	set	VBZ	O
$	$	$	O
300	0	CD	O
million	#crd#	CD	O
January	january	NNP	O
1999	0	CD	O
FRN	frn	NNP	O
.	.	.	O

LONDON	london	NNP	U-LOC
1996-08-22	0	CD	O

The	the	DT	O
following	follow	VBG	O
floating-rate	floating-rate	JJ	O
issue	issue	NN	O
was	be	VBD	O
announced	announce	VBN	O
by	by	IN	O
lead	lead	JJ	O
manager	manager	NN	O
Lehman	lehman	NNP	B-ORG
Brothers	brother	NNPS	I-ORG
International	international	NNP	L-ORG
.	.	.	O

BORROWER	borrower	NNP	O
VENANTIUS	venantius	NNP	B-ORG
AB	ab	NNP	L-ORG
(	(	-LRB-	O
SWEDISH	swedish	NNP	U-MISC
NATIONAL	national	NNP	O
MORTGAGE	mortgage	NNP	O
AGENCY	agency	NNP	O
)	)	-RRB-	O

AMT	amt	NNP	O
$	$	$	O
300	0	CD	O
MLN	mln	NNP	O
SPREAD	spread	NNP	O
-	-	HYPH	O
12.5	0	CD	O
BP	bp	NNP	O
MATURITY	maturity	NNP	O
21.JAN.99	#hlink#	ADD	O

TYPE	type	NN	O
FRN	frn	NNP	O
BASE	base	NNP	O
3M	0m	NNP	U-ORG
LIBOR	libor	NNP	O
PAY	pay	NN	O
DATE	date	NN	O
S23.SEP.96	#hlink#	ADD	O

LAST	last	JJ	O
MOODY	moody	NN	O
AA3	aa0	NN	O
ISS	iss	NN	O
PRICE	price	NN	O
99.956	0	CD	O
FULL	full	NNP	O
FEES	fee	NNP	O
10	0	CD	O
BP	bp	NNP	O

LAST	last	JJ	O
S&P	s&p	NNP	U-ORG
AA+	aa+	NNP	O
REOFFER	reoffer	NNP	O
=	=	.	O

NOTES	notes	NNP	O
S	s	NNP	O
SHORT	short	NNP	O
FIRST	#ord#	RB	O
COUPON	coupon	NNP	O

LISTING	list	VBG	O
LONDON	london	NNP	U-LOC
DENOMS	denoms	NNP	O
(	(	-LRB-	O
K	k	NNP	O
)	)	-RRB-	O
1-10-100	0	CD	O
SALE	sale	NNP	O
LIMITS	limits	NNP	O
US	us	NNP	U-LOC
/	/	,	O
UK	uk	NNP	U-LOC
/	/	,	O
JP	jp	NNP	U-LOC
/	/	,	O
FR	fr	NNP	U-LOC

NEG	neg	NNP	O
PLG	plg	NNP	O
YES	yes	UH	O
CRS	cr	NNS	O
DEFLT	deflt	VBP	O
NO	no	DT	O
FORCE	force	NNP	O
MAJ	maj	NNP	O
IPMA	ipma	NNP	O
2	0	CD	O

GOV	gov	NNP	O
LAW	law	NN	O
ENGLISH	english	NNP	U-MISC
HOME	home	NNP	O
CTRY	ctry	NNP	O
SWEDEN	sweden	NNP	U-LOC
TAX	tax	NN	O
PROVS	provs	VBZ	O
STANDARD	standard	NN	O

MGT	mgt	NNP	O
/	/	SYM	O
UND	und	NNP	O
5	0	CD	O
BP	bp	NNP	O
SELL	sell	NNP	O
CONC	conc	NNP	O
5	0	CD	O
BP	bp	NNP	O
PRAECIP	praecip	NNP	O
=	=	.	O

NOTES	note	VBZ	O
ISSUED	issue	VBN	O
OFF	off	IN	O
EMTN	emtn	NNP	O
PROGRAMME	programme	NNP	O

--	--	:	O
London	london	NNP	B-ORG
Newsroom	newsroom	NNP	L-ORG
+44	0	CD	O
171	0	CD	O
542	0	CD	O
8863	0	CD	O

-DOCSTART-	-docstart-	XX	O

Port	port	JJ	O
conditions	condition	NNS	O
update	update	NN	O
-	-	HYPH	O
Syria	syria	NNP	U-LOC
-	-	HYPH	O
Lloyds	lloyds	NNP	B-ORG
Shipping	shipping	NNP	L-ORG
.	.	.	O

Port	port	NNP	O
conditions	condition	NNS	O
from	from	IN	O
Lloyds	lloyds	NNP	B-ORG
Shipping	shipping	NNP	I-ORG
Intelligence	intelligence	NNP	I-ORG
Service	service	NNP	L-ORG
--	--	:	O

LATTAKIA	lattakia	NNP	U-LOC
,	,	,	O
Aug	aug	NNP	O
10	0	CD	O
-	-	HYPH	O
waiting	wait	VBG	O
time	time	NN	O
at	at	IN	O
Lattakia	lattakia	NNP	U-LOC
and	and	CC	O
Tartous	tartous	NNP	U-LOC
presently	presently	RB	O
24	0	CD	O
hours	hour	NNS	O
.	.	.	O

-DOCSTART-	-docstart-	XX	O

Israel	israel	NNP	U-LOC
plays	play	VBZ	O
down	down	RP	O
fears	fear	NNS	O
of	of	IN	O
war	war	NN	O
with	with	IN	O
Syria	syria	NNP	U-LOC
.	.	.	O

Colleen	colleen	NNP	B-PER
Siegel	siegel	NNP	L-PER

JERUSALEM	jerusalem	NNP	U-LOC
1996-08-22	0	CD	O

Israel	israel	NNP	U-LOC
's	's	POS	O
outgoing	outgoing	JJ	O
peace	peace	NN	O
negotiator	negotiator	NN	O
with	with	IN	O
Syria	syria	NNP	U-LOC
said	say	VBD	O
on	on	IN	O
Thursday	thursday	NNP	O
current	current	JJ	O
tensions	tension	NNS	O
between	between	IN	O
the	the	DT	O
two	#crd#	CD	O
countries	country	NNS	O
appeared	appear	VBD	O
to	to	TO	O
be	be	VB	O
a	a	DT	O
storm	storm	NN	O
in	in	IN	O
a	a	DT	O
teacup	teacup	NN	O
.	.	.	O

Itamar	itamar	NNP	B-PER
Rabinovich	rabinovich	NNP	L-PER
,	,	,	O
who	who	WP	O
as	as	IN	O
Israel	israel	NNP	U-LOC
's	's	POS	O
ambassador	ambassador	NN	O
to	to	IN	O
Washington	washington	NNP	U-LOC
conducted	conduct	VBD	O
unfruitful	unfruitful	JJ	O
negotiations	negotiation	NNS	O
with	with	IN	O
Syria	syria	NNP	U-LOC
,	,	,	O
told	tell	VBD	O
Israel	israel	NNP	B-ORG
Radio	radio	NNP	L-ORG
it	it	PRP	O
looked	look	VBD	O
like	like	IN	O
Damascus	damascus	NNP	U-LOC
wanted	want	VBD	O
to	to	TO	O
talk	talk	VB	O
rather	rather	RB	O
than	than	IN	O
fight	fight	VB	O
.	.	.	O

"	"	``	O
It	it	PRP	O
appears	appear	VBZ	O
to	to	IN	O
me	me	PRP	O
the	the	DT	O
Syrian	syrian	JJ	U-MISC
priority	priority	NN	O
is	be	VBZ	O
still	still	RB	O
to	to	TO	O
negotiate	negotiate	VB	O
.	.	.	O

The	the	DT	O
Syrians	syrian	NNPS	U-MISC
are	be	VBP	O
confused	confuse	VBN	O
,	,	,	O
they	they	PRP	O
are	be	VBP	O
definitely	definitely	RB	O
tense	tense	JJ	O
,	,	,	O
but	but	CC	O
the	the	DT	O
general	general	JJ	O
assessment	assessment	NN	O
here	here	RB	O
in	in	IN	O
Washington	washington	NNP	U-LOC
is	be	VBZ	O
that	that	IN	O
this	this	DT	O
is	be	VBZ	O
essentially	essentially	RB	O
a	a	DT	O
storm	storm	NN	O
in	in	IN	O
a	a	DT	O
teacup	teacup	NN	O
,	,	,	O
"	"	''	O
he	he	PRP	O
said	say	VBD	O
.	.	.	O

Rabinovich	rabinovich	NNP	U-PER
is	be	VBZ	O
winding	wind	VBG	O
up	up	RP	O
his	his	PRP$	O
term	term	NN	O
as	as	IN	O
ambassador	ambassador	NN	O
.	.	.	O

He	he	PRP	O
will	will	MD	O
be	be	VB	O
replaced	replace	VBN	O
by	by	IN	O
Eliahu	eliahu	NNP	B-PER
Ben-Elissar	ben-elissar	NNP	L-PER
,	,	,	O
a	a	DT	O
former	former	JJ	O
Israeli	israeli	JJ	U-MISC
envoy	envoy	NN	O
to	to	IN	O
Egypt	egypt	NNP	U-LOC
and	and	CC	O
right-wing	right-wing	VBG	O
Likud	likud	NNP	U-ORG
party	party	NN	O
politician	politician	NN	O
.	.	.	O

Israel	israel	NNP	U-LOC
on	on	IN	O
Wednesday	wednesday	NNP	O
sent	send	VBD	O
Syria	syria	NNP	U-LOC
a	a	DT	O
message	message	NN	O
,	,	,	O
via	via	IN	O
Washington	washington	NNP	U-LOC
,	,	,	O
saying	say	VBG	O
it	it	PRP	O
was	be	VBD	O
committed	commit	VBN	O
to	to	IN	O
peace	peace	NN	O
and	and	CC	O
wanted	want	VBD	O
to	to	TO	O
open	open	VB	O
negotiations	negotiation	NNS	O
without	without	IN	O
preconditions	precondition	NNS	O
.	.	.	O

But	but	CC	O
it	it	PRP	O
slammed	slam	VBD	O
Damascus	damascus	NNP	U-LOC
for	for	IN	O
creating	create	VBG	O
what	what	WP	O
it	it	PRP	O
called	call	VBD	O
a	a	DT	O
dangerous	dangerous	JJ	O
atmosphere	atmosphere	NN	O
.	.	.	O

Syria	syria	NNP	U-LOC
accused	accuse	VBD	O
Israel	israel	NNP	U-LOC
on	on	IN	O
Wednesday	wednesday	NNP	O
of	of	IN	O
launching	launch	VBG	O
a	a	DT	O
hysterical	hysterical	JJ	O
campaign	campaign	NN	O
against	against	IN	O
it	it	PRP	O
after	after	IN	O
Israeli	israeli	JJ	U-MISC
television	television	NN	O
reported	report	VBD	O
that	that	IN	O
Damascus	damascus	NNP	U-LOC
had	have	VBD	O
recently	recently	RB	O
test	test	NN	O
fired	fire	VBD	O
a	a	DT	O
missile	missile	NN	O
.	.	.	O

It	it	PRP	O
said	say	VBD	O
its	its	PRP$	O
arms	arm	NNS	O
purchases	purchase	NNS	O
were	be	VBD	O
for	for	IN	O
defensive	defensive	JJ	O
purposes	purpose	NNS	O
.	.	.	O

"	"	``	O
The	the	DT	O
message	message	NN	O
that	that	WDT	O
we	we	PRP	O
sent	send	VBD	O
to	to	IN	O
(	(	-LRB-	O
Syrian	syrian	JJ	U-MISC
President	president	NNP	O
Hafez	hafez	NNP	B-PER
al-	al-	RB	L-PER
)	)	-RRB-	O
Assad	assad	NNP	U-PER
is	be	VBZ	O
that	that	IN	O
Israel	israel	NNP	U-LOC
is	be	VBZ	O
ready	ready	JJ	O
at	at	IN	O
any	any	DT	O
time	time	NN	O
without	without	IN	O
preconditions	precondition	NNS	O
to	to	TO	O
enter	enter	VB	O
peace	peace	NN	O
negotiations	negotiation	NNS	O
,	,	,	O
"	"	''	O
Israeli	israeli	JJ	U-MISC
Foreign	foreign	NNP	O
Minister	minister	NNP	O
David	david	NNP	B-PER
Levy	levy	NNP	L-PER
told	tell	VBD	O
Israel	israel	NNP	B-ORG
Radio	radio	NNP	L-ORG
in	in	IN	O
an	an	DT	O
interview	interview	NN	O
.	.	.	O

Tension	tension	NNP	O
has	have	VBZ	O
mounted	mount	VBN	O
since	since	IN	O
Israeli	israeli	JJ	U-MISC
Prime	prime	NNP	O
Minister	minister	NNP	O
Benjamin	benjamin	NNP	B-PER
Netanyahu	netanyahu	NNP	L-PER
took	take	VBD	O
office	office	NN	O
in	in	IN	O
June	june	NNP	O
vowing	vow	VBG	O
to	to	TO	O
retain	retain	VB	O
the	the	DT	O
Golan	golan	NNP	B-LOC
Heights	heights	NNP	L-LOC
Israel	israel	NNP	U-LOC
captured	capture	VBD	O
from	from	IN	O
Syria	syria	NNP	U-LOC
in	in	IN	O
the	the	DT	O
1967	0	CD	O
Middle	middle	NNP	B-LOC
East	east	NNP	L-LOC
war	war	NN	O
.	.	.	O

Israeli-Syrian	israeli-syrian	JJ	U-MISC
peace	peace	NN	O
talks	talk	NNS	O
have	have	VBP	O
been	be	VBN	O
deadlocked	deadlock	VBN	O
over	over	IN	O
the	the	DT	O
Golan	golan	NNP	U-LOC
since	since	IN	O
1991	0	CD	O
despite	despite	IN	O
the	the	DT	O
previous	previous	JJ	O
government	government	NN	O
's	's	POS	O
willingness	willingness	NN	O
to	to	TO	O
make	make	VB	O
Golan	golan	JJ	U-LOC
concessions	concession	NNS	O
.	.	.	O

Peace	peace	NN	O
talks	talk	NNS	O
between	between	IN	O
the	the	DT	O
two	#crd#	CD	O
sides	side	NNS	O
were	be	VBD	O
last	last	RB	O
held	hold	VBN	O
in	in	IN	O
February	february	NNP	O
.	.	.	O

"	"	``	O
The	the	DT	O
voices	voice	NNS	O
coming	come	VBG	O
out	out	IN	O
of	of	IN	O
Damascus	damascus	NNP	U-LOC
are	be	VBP	O
bad	bad	JJ	O
,	,	,	O
not	not	RB	O
good	good	JJ	O
.	.	.	O

The	the	DT	O
media	medium	NNS	O
...	..	.	O

are	be	VBP	O
full	full	JJ	O
of	of	IN	O
expressions	expression	NNS	O
and	and	CC	O
declarations	declaration	NNS	O
that	that	WDT	O
must	must	MD	O
be	be	VB	O
worrying	worry	VBG	O
...	..	.	O

this	this	DT	O
artificial	artificial	JJ	O
atmosphere	atmosphere	NN	O
is	be	VBZ	O
very	very	RB	O
dangerous	dangerous	JJ	O
because	because	IN	O
those	those	DT	O
who	who	WP	O
spread	spread	VBP	O
it	it	PRP	O
could	could	MD	O
become	become	VB	O
its	its	PRP$	O
prisoners	prisoner	NNS	O
,	,	,	O
"	"	''	O
Levy	levy	NNP	U-PER
said	say	VBD	O
.	.	.	O

"	"	``	O
We	we	PRP	O
expect	expect	VBP	O
from	from	IN	O
Syria	syria	NNP	U-LOC
,	,	,	O
if	if	IN	O
its	its	PRP$	O
face	face	NN	O
is	be	VBZ	O
to	to	IN	O
peace	peace	NN	O
,	,	,	O
that	that	IN	O
it	it	PRP	O
will	will	MD	O
answer	answer	VB	O
Israel	israel	NNP	U-LOC
's	's	POS	O
message	message	NN	O
to	to	TO	O
enter	enter	VB	O
peace	peace	NN	O
negotiations	negotiation	NNS	O
because	because	IN	O
that	that	DT	O
is	be	VBZ	O
our	our	PRP$	O
goal	goal	NN	O
,	,	,	O
"	"	''	O
he	he	PRP	O
said	say	VBD	O
.	.	.	O
"	"	''	O

We	we	PRP	O
do	do	VBP	O
not	not	RB	O
want	want	VB	O
a	a	DT	O
war	war	NN	O
,	,	,	O
God	god	NNP	U-PER
forbid	forbid	VB	O
.	.	.	O

No	no	DT	O
one	#crd#	NN	O
benefits	benefit	VBZ	O
from	from	IN	O
wars	war	NNS	O
.	.	.	O
"	"	''	O

Israel	israel	NNP	U-LOC
's	's	POS	O
Channel	channel	NNP	B-ORG
Two	#crd#	CD	L-ORG
television	television	NN	O
said	say	VBD	O
Damascus	damascus	NNP	U-LOC
had	have	VBD	O
sent	send	VBN	O
a	a	DT	O
"	"	``	O
calming	calm	VBG	O
signal	signal	NN	O
"	"	''	O
to	to	IN	O
Israel	israel	NNP	U-LOC
.	.	.	O

It	it	PRP	O
gave	give	VBD	O
no	no	DT	O
source	source	NN	O
for	for	IN	O
the	the	DT	O
report	report	NN	O
.	.	.	O

Netanyahu	netanyahu	NNP	U-PER
and	and	CC	O
Levy	levy	NNP	U-PER
's	's	POS	O
spokesmen	spokesman	NNS	O
said	say	VBD	O
they	they	PRP	O
could	could	MD	O
not	not	RB	O
confirm	confirm	VB	O
it	it	PRP	O
.	.	.	O

The	the	DT	O
television	television	NN	O
also	also	RB	O
said	say	VBD	O
that	that	IN	O
Netanyahu	netanyahu	NNP	U-PER
had	have	VBD	O
sent	send	VBN	O
messages	message	NNS	O
to	to	TO	O
reassure	reassure	VB	O
Syria	syria	NNP	U-LOC
via	via	IN	O
Cairo	cairo	NNP	U-LOC
,	,	,	O
the	the	DT	O
United	united	NNP	B-LOC
States	state	NNP	L-LOC
and	and	CC	O
Moscow	moscow	NNP	U-LOC
.	.	.	O

-DOCSTART-	-docstart-	XX	O

Polish	polish	JJ	U-MISC
diplomat	diplomat	NN	O
denies	deny	VBZ	O
nurses	nurse	NNS	O
stranded	strand	VBN	O
in	in	IN	O
Libya	libya	NNP	U-LOC
.	.	.	O

TUNIS	tunis	NNP	U-LOC
1996-08-22	0	CD	O

A	a	DT	O
Polish	polish	JJ	U-MISC
diplomat	diplomat	NN	O
on	on	IN	O
Thursday	thursday	NNP	O
denied	deny	VBD	O
a	a	DT	O
Polish	polish	JJ	U-MISC
tabloid	tabloid	NN	O
report	report	NN	O
this	this	DT	O
week	week	NN	O
that	that	IN	O
Libya	libya	NNP	U-LOC
was	be	VBD	O
refusing	refuse	VBG	O
exit	exit	NN	O
visas	visa	NNS	O
to	to	IN	O
100	0	CD	O
Polish	polish	JJ	U-MISC
nurses	nurse	NNS	O
trying	try	VBG	O
to	to	TO	O
return	return	VB	O
home	home	RB	O
after	after	IN	O
working	work	VBG	O
in	in	IN	O
the	the	DT	O
North	north	JJ	B-MISC
African	african	JJ	L-MISC
country	country	NN	O
.	.	.	O

"	"	``	O
This	this	DT	O
is	be	VBZ	O
not	not	RB	O
true	true	JJ	O
.	.	.	O

Up	up	IN	O
to	to	IN	O
today	today	NN	O
,	,	,	O
we	we	PRP	O
have	have	VBP	O
no	no	DT	O
knowledge	knowledge	NN	O
of	of	IN	O
any	any	DT	O
nurse	nurse	NN	O
stranded	strand	VBN	O
or	or	CC	O
kept	keep	VBN	O
in	in	IN	O
Libya	libya	NNP	U-LOC
without	without	IN	O
her	her	PRP$	O
will	will	NN	O
,	,	,	O
and	and	CC	O
we	we	PRP	O
have	have	VBP	O
not	not	RB	O
received	receive	VBN	O
any	any	DT	O
complaint	complaint	NN	O
,	,	,	O
"	"	''	O
the	the	DT	O
Polish	polish	JJ	U-MISC
embassy	embassy	NN	O
's	's	POS	O
charge	charge	NN	O
d'affaires	d'affaires	NNS	O
in	in	IN	O
Tripoli	tripoli	NNP	U-LOC
,	,	,	O
Tadeusz	tadeusz	NNP	B-PER
Awdankiewicz	awdankiewicz	NNP	L-PER
,	,	,	O
told	tell	VBD	O
Reuters	reuters	NNP	U-ORG
by	by	IN	O
telephone	telephone	NN	O
.	.	.	O

Poland	poland	NNP	U-LOC
's	's	POS	O
labour	labour	JJ	O
ministry	ministry	NN	O
said	say	VBD	O
this	this	DT	O
week	week	NN	O
it	it	PRP	O
would	would	MD	O
send	send	VB	O
a	a	DT	O
team	team	NN	O
to	to	IN	O
Libya	libya	NNP	U-LOC
to	to	TO	O
investigate	investigate	VB	O
,	,	,	O
but	but	CC	O
Awdankiewicz	awdankiewicz	NNP	U-PER
said	say	VBD	O
the	the	DT	O
probe	probe	NN	O
was	be	VBD	O
prompted	prompt	VBN	O
by	by	IN	O
some	some	DT	O
nurses	nurse	NNS	O
complaining	complain	VBG	O
about	about	IN	O
their	their	PRP$	O
work	work	NN	O
conditions	condition	NNS	O
such	such	JJ	O
as	as	IN	O
non-payment	non-payment	NN	O
of	of	IN	O
their	their	PRP$	O
salaries	salary	NNS	O
.	.	.	O

He	he	PRP	O
said	say	VBD	O
that	that	IN	O
there	there	EX	O
are	be	VBP	O
an	an	DT	O
estimated	estimate	VBN	O
800	0	CD	O
Polish	polish	JJ	U-MISC
nurses	nurse	NNS	O
working	work	VBG	O
in	in	IN	O
Libya	libya	NNP	U-LOC
.	.	.	O

-DOCSTART-	-docstart-	XX	O

Two	#crd#	CD	O
Iranian	iranian	JJ	U-MISC
opposition	opposition	NN	O
leaders	leader	NNS	O
meet	meet	VBP	O
in	in	IN	O
Baghdad	baghdad	NNP	U-LOC
.	.	.	O

Hassan	hassan	NNP	B-PER
Hafidh	hafidh	NNP	L-PER

BAGHDAD	baghdad	NNP	U-LOC
1996-08-22	0	CD	O

An	an	DT	O
Iranian	iranian	JJ	U-MISC
exile	exile	NN	O
group	group	NN	O
based	base	VBN	O
in	in	IN	O
Iraq	iraq	NNP	U-LOC
vowed	vow	VBD	O
on	on	IN	O
Thursday	thursday	NNP	O
to	to	TO	O
extend	extend	VB	O
support	support	NN	O
to	to	IN	O
Iran	iran	NNP	U-LOC
's	's	POS	O
Kurdish	kurdish	JJ	U-MISC
rebels	rebel	NNS	O
after	after	IN	O
they	they	PRP	O
were	be	VBD	O
attacked	attack	VBN	O
by	by	IN	O
Iranian	iranian	JJ	U-MISC
troops	troop	NNS	O
deep	deep	RB	O
inside	inside	IN	O
Iraq	iraq	NNP	U-LOC
last	last	JJ	O
month	month	NN	O
.	.	.	O

A	a	DT	O
Mujahideen	mujahideen	NNP	B-ORG
Khalq	khalq	NNP	L-ORG
statement	statement	NN	O
said	say	VBD	O
its	its	PRP$	O
leader	leader	NN	O
Massoud	massoud	NNP	B-PER
Rajavi	rajavi	NNP	L-PER
met	meet	VBD	O
in	in	IN	O
Baghdad	baghdad	NNP	U-LOC
the	the	DT	O
Secretary-General	secretary-general	NNP	O
of	of	IN	O
the	the	DT	O
Kurdistan	kurdistan	NNP	B-ORG
Democratic	democratic	NNP	I-ORG
Party	party	NNP	I-ORG
of	of	IN	I-ORG
Iran	iran	NNP	L-ORG
(	(	-LRB-	O
KDPI	kdpi	NNP	U-ORG
)	)	-RRB-	O
Hassan	hassan	NNP	B-PER
Rastegar	rastegar	NNP	L-PER
on	on	IN	O
Wednesday	wednesday	NNP	O
and	and	CC	O
voiced	voice	VBD	O
his	his	PRP$	O
support	support	NN	O
to	to	IN	O
Iran	iran	NNP	U-LOC
's	's	POS	O
rebel	rebel	NN	O
Kurds	kurd	NNPS	U-MISC
.	.	.	O

"	"	``	O
Rajavi	rajavi	NNP	U-MISC
emphasised	emphasize	VBD	O
that	that	IN	O
the	the	DT	O
Iranian	iranian	JJ	U-MISC
Resistance	resistance	NN	U-ORG
would	would	MD	O
continue	continue	VB	O
to	to	TO	O
stand	stand	VB	O
side	side	NN	O
by	by	IN	O
side	side	NN	O
with	with	IN	O
their	their	PRP$	O
Kurdish	kurdish	JJ	U-MISC
compatriots	compatriot	NNS	O
and	and	CC	O
the	the	DT	O
resistance	resistance	NN	O
movement	movement	NN	O
in	in	IN	O
Iranian	iranian	JJ	B-LOC
Kurdistan	kurdistan	NNP	L-LOC
,	,	,	O
"	"	''	O
it	it	PRP	O
said	say	VBD	O
.	.	.	O

A	a	DT	O
spokesman	spokesman	NN	O
for	for	IN	O
the	the	DT	O
group	group	NN	O
said	say	VBD	O
the	the	DT	O
meeting	meeting	NN	O
"	"	``	O
signals	signal	VBZ	O
a	a	DT	O
new	new	JJ	O
level	level	NN	O
of	of	IN	O
cooperation	cooperation	NN	O
between	between	IN	O
Mujahideen	mujahideen	NNP	B-ORG
Khalq	khalq	NNP	L-ORG
and	and	CC	O
the	the	DT	O
Iranian	iranian	JJ	B-MISC
Kurdish	kurdish	JJ	L-MISC
oppositions	opposition	NNS	O
"	"	''	O
.	.	.	O

Iran	iran	NNP	U-LOC
heavily	heavily	RB	O
bombarded	bombard	VBD	O
targets	target	NNS	O
in	in	IN	O
northern	northern	JJ	O
Iraq	iraq	NNP	U-LOC
in	in	IN	O
July	july	NNP	O
in	in	IN	O
pursuit	pursuit	NN	O
of	of	IN	O
KDPI	kdpi	NNP	U-ORG
guerrillas	guerrilla	NNS	O
based	base	VBN	O
in	in	IN	O
Iraqi	iraqi	JJ	B-MISC
Kurdish	kurdish	JJ	L-MISC
areas	area	NNS	O
outside	outside	IN	O
the	the	DT	O
control	control	NN	O
of	of	IN	O
the	the	DT	O
government	government	NN	O
in	in	IN	O
Baghdad	baghdad	NNP	U-LOC
.	.	.	O

Iraqi	iraqi	JJ	B-MISC
Kurdish	kurdish	JJ	L-MISC
areas	area	NNS	O
bordering	border	VBG	O
Iran	iran	NNP	U-LOC
are	be	VBP	O
under	under	IN	O
the	the	DT	O
control	control	NN	O
of	of	IN	O
guerrillas	guerrilla	NNS	O
of	of	IN	O
the	the	DT	O
Iraqi	iraqi	JJ	B-ORG
Kurdish	kurdish	NNP	I-ORG
Patriotic	patriotic	NNP	I-ORG
Union	union	NNP	I-ORG
